AGE;PERSONAL_INCOME;CREDIT;FST_PAYMENT;FACT_LIVING_TERM;LOAN_AVG_DLQ_AMT
25;16000.0;8990.9;2000.0;108.0;0.0
42;35000.0;30196.0;3400.0;12.0;0.0
37;8000.0;19800.0;2200.0;389.0;0.0
40;12000.0;3545.0;1700.0;6.0;0.0
51;18500.0;23598.0;3000.0;126.0;0.0
26;4000.0;5680.0;0.0;36.0;580.0
57;10000.0;4202.0;1000.0;84.0;0.0
31;9000.0;9680.0;1100.0;142.0;0.0
52;12000.0;3591.0;399.0;96.0;0.0
25;10000.0;18800.0;5000.0;60.0;0.0
26;14000.0;14490.0;500.0;48.0;0.0
44;7000.0;9680.0;2000.0;156.0;0.0
25;20000.0;22192.0;5000.0;3.0;0.0
61;8500.0;10767.0;10000.0;468.0;0.0
51;8000.0;17789.2;0.0;348.0;0.0
25;9000.0;6189.3;687.7;132.0;0.0
37;15000.0;11999.0;10000.0;20.0;0.0
33;22000.0;24280.0;2700.0;36.0;0.0
59;14000.0;7770.0;11000.0;300.0;2860.0
28;11000.0;4869.0;1500.0;6.0;0.0
63;10000.0;61000.0;14000.0;192.0;0.0
26;16000.0;3820.0;1500.0;105.0;0.0
32;7000.0;4900.0;1000.0;1.0;0.0
26;9800.0;5772.0;1018.0;127.0;0.0
53;13000.0;35598.0;29032.0;396.0;0.0
40;10000.0;21464.0;10000.0;96.0;0.0
49;7000.0;3000.0;3300.0;228.0;0.0
24;8000.0;4560.0;2500.0;216.0;0.0
46;14000.0;17000.0;5000.0;228.0;0.0
41;15000.0;23200.0;2586.0;84.0;0.0
46;10000.0;4460.0;790.0;60.0;0.0
44;8500.0;13992.0;0.0;72.0;0.0
65;6200.0;20000.0;4050.0;264.0;0.0
31;16000.0;7000.0;1000.0;36.0;0.0
57;9200.0;8890.0;1570.0;83.0;0.0
38;7000.0;6120.0;680.0;156.0;0.0
22;7500.0;5304.0;936.0;72.0;0.0
30;19000.0;16190.0;2800.0;120.0;0.0
26;20000.0;11288.0;4000.0;24.0;0.0
28;10000.0;5661.0;629.0;12.0;0.0
45;8000.0;11589.0;2000.0;228.0;0.0
30;25000.0;11391.0;3000.0;240.0;0.0
38;35000.0;28288.0;4992.0;74.0;0.0
50;15000.0;9986.0;1264.0;468.0;0.0
30;10000.0;9290.0;2000.0;17.0;0.0
29;3800.0;8000.0;990.0;72.0;0.0
51;18000.0;27790.0;6000.0;288.0;0.0
51;7500.0;12173.0;1355.0;228.0;0.0
41;15000.0;39600.0;5761.0;36.0;0.0
32;7800.0;16830.0;1870.0;104.0;0.0
42;18000.0;11926.0;0.0;180.0;0.0
41;13700.0;38800.0;5044.0;168.0;0.0
24;7000.0;21100.0;21900.0;48.0;0.0
34;35000.0;23999.0;5000.0;96.0;0.0
49;25000.0;22598.1;3000.0;19.0;0.0
26;25000.0;7369.7;6010.3;24.0;0.0
22;18000.0;10570.0;2000.0;120.0;0.0
29;30000.0;31499.0;3500.0;48.0;2070.0
31;7000.0;6779.0;1000.0;168.0;0.0
41;12000.0;10610.0;6000.0;84.0;0.0
37;11000.0;10790.0;1200.0;12.0;1150.0
53;20000.0;25315.0;20645.0;251.0;0.0
36;14000.0;5931.0;659.0;5.0;0.0
28;15000.0;15078.0;5000.0;132.0;0.0
37;15000.0;7100.0;1000.0;50.0;0.0
48;20000.0;23990.0;5000.0;360.0;0.0
42;14000.0;4000.0;1290.0;228.0;0.0
45;4500.0;4380.0;1000.0;276.0;0.0
62;7000.0;29120.0;5140.0;33.0;0.0
24;4500.0;6340.0;1500.0;107.0;0.0
54;20000.0;29700.0;3300.0;60.0;0.0
41;15000.0;17998.2;1999.8;84.0;0.0
42;9000.0;10190.0;3000.0;87.0;0.0
51;18000.0;26550.0;2950.0;144.0;0.0
53;5000.0;16350.0;2000.0;96.0;0.0
49;6000.0;14820.0;1650.0;125.0;0.0
36;22000.0;14190.0;14190.0;24.0;0.0
57;3500.0;17075.0;2000.0;132.0;1750.0
42;8000.0;17150.0;2000.0;251.0;0.0
37;20000.0;21889.92;0.0;168.0;0.0
29;20000.0;7439.0;830.0;66.0;0.0
63;10000.0;19938.0;3500.0;264.0;0.0
33;12000.0;9870.0;2000.0;48.0;1878.86
32;8000.0;21083.0;2400.0;14.0;0.0
35;5500.0;11600.0;1300.0;60.0;0.0
48;12000.0;17097.0;1900.0;130.0;0.0
27;18000.0;23290.0;3200.0;36.0;0.0
43;12000.0;3493.0;1497.0;36.0;0.0
38;10000.0;24000.0;5000.0;156.0;0.0
37;20000.0;26080.0;3000.0;49.0;0.0
60;7640.0;4210.0;470.0;241.0;0.0
33;25000.0;56340.0;6300.0;180.0;0.0
25;10000.0;5000.0;2000.0;24.0;0.0
60;10000.0;12435.0;2300.0;85.0;0.0
24;15000.0;5790.0;5790.0;6.0;0.0
23;15000.0;14718.0;3000.0;230.0;0.0
47;4000.0;8620.0;960.0;252.0;0.0
52;6000.0;14510.0;0.0;213.0;830.53
42;20000.0;30673.0;3410.0;204.0;0.0
47;6000.0;16114.0;0.0;24.0;0.0
52;30000.0;24830.0;2760.0;276.0;0.0
43;8000.0;9879.0;2000.0;216.0;0.0
46;30000.0;23025.0;10000.0;132.0;0.0
24;12000.0;7187.0;800.0;12.0;1070.0
49;15000.0;9100.0;2000.0;240.0;0.0
47;20000.0;12702.0;7298.0;168.0;0.0
60;5088.0;6390.0;710.0;648.0;0.0
52;9000.0;13010.0;1500.0;252.0;0.0
25;13000.0;13140.0;1500.0;24.0;2510.0
52;9100.0;6800.0;1800.0;41.0;0.0
41;12000.0;26865.0;2985.0;480.0;0.0
58;8500.0;18913.0;3337.0;131.0;0.0
40;9000.0;9000.0;8940.0;48.0;0.0
65;10000.0;4039.0;500.0;191.0;0.0
26;40000.0;22900.0;3000.0;247.0;0.0
42;17000.0;20999.0;8000.0;96.0;0.0
33;10000.0;10520.0;10000.0;132.0;0.0
45;5500.0;2660.0;510.0;267.0;0.0
42;9000.0;15750.91;3000.0;115.0;1740.19
31;15000.0;17990.0;3000.0;96.0;0.0
55;10000.0;16824.0;1870.0;187.0;0.0
33;10000.0;11529.0;1281.0;132.0;0.0
43;12000.0;6380.0;3000.0;227.0;0.0
55;6000.0;28016.0;4500.0;372.0;0.0
37;26000.0;35400.0;30000.0;218.0;0.0
24;7000.0;10000.0;2900.0;59.0;0.0
51;20000.0;25330.0;2900.0;24.0;0.0
26;4500.0;8666.0;1000.0;99.0;0.0
52;15000.0;4500.0;2000.0;192.0;0.0
27;6000.0;21880.0;3000.0;96.0;0.0
39;12000.0;12944.0;3236.0;84.0;0.0
29;15000.0;6757.0;1200.0;250.0;0.0
23;9000.0;7166.0;797.0;96.0;0.0
27;20000.0;26370.0;3000.0;180.0;4630.0
31;15000.0;42135.0;5300.0;26.0;0.0
41;11000.0;16479.0;1831.0;252.0;0.0
28;25000.0;5940.0;1050.0;120.0;0.0
48;10000.0;4644.0;516.0;169.0;0.0
57;25000.0;20658.2;3000.0;372.0;0.0
39;12000.0;24131.0;300.0;236.0;0.0
46;9000.0;15100.0;3000.0;143.0;0.0
29;15000.0;25940.0;2900.0;151.0;0.0
59;7000.0;21482.0;4000.0;235.0;0.0
36;7500.0;11690.0;1300.0;69.0;0.0
60;5000.0;5090.0;0.0;84.0;0.0
28;7000.0;11590.92;0.0;120.0;0.0
55;8000.0;3354.0;373.0;240.0;0.0
49;15000.0;31500.0;3500.0;173.0;0.0
42;18500.0;21237.0;2360.0;96.0;0.0
33;7000.0;3916.0;874.0;30.0;0.0
51;16000.0;18789.0;8100.0;276.0;0.0
38;7000.0;15099.0;12000.0;48.0;0.0
60;15000.0;10801.0;1250.0;240.0;0.0
55;11000.0;11300.0;2000.0;396.0;2120.0
39;18000.0;6166.0;0.0;183.0;0.0
23;20000.0;4858.1;540.0;30.0;930.0
44;8200.0;10750.0;1350.0;278.0;0.0
40;6500.0;5020.0;15000.0;24.0;0.0
31;28000.0;65000.0;65000.0;79.0;0.0
42;12000.0;21200.0;3000.0;192.0;0.0
45;14000.0;4079.0;3400.0;192.0;0.0
54;13000.0;5750.0;9000.0;176.0;0.0
37;15000.0;9059.92;7000.0;96.0;0.0
34;12000.0;12000.0;2598.0;60.0;0.0
29;45000.0;22105.0;5000.0;24.0;0.0
59;7000.0;9801.0;1089.0;288.0;0.0
50;14000.0;70000.0;13500.0;96.0;0.0
27;19000.0;12600.0;3000.0;6.0;0.0
25;10000.0;5936.81;7000.0;3.0;0.0
42;14000.0;7000.0;0.0;227.0;0.0
35;12000.0;5700.0;5000.0;200.0;0.0
44;12500.0;19260.0;0.0;111.0;0.0
38;8000.0;4590.0;510.0;240.0;0.0
45;30000.0;38700.0;4300.0;18.0;0.0
25;10000.0;13820.0;3000.0;72.0;0.0
26;14000.0;3951.0;439.0;104.0;0.0
33;15000.0;6672.0;1178.0;7.0;750.0
51;6000.0;10854.0;336.0;96.0;0.0
46;15000.0;20069.33;5708.0;360.0;0.0
36;10000.0;8675.0;964.0;59.0;0.0
62;20000.0;28557.0;13818.0;199.0;0.0
40;5200.0;3160.0;400.0;204.0;0.0
27;16000.0;16743.0;3000.0;59.0;0.0
37;6000.0;21999.0;0.0;2.0;0.0
31;15000.0;16220.0;1810.0;60.0;3037.58
49;10000.0;10274.0;2000.0;264.0;0.0
57;8000.0;19800.0;5000.0;287.0;957.59
49;12000.0;3928.0;450.0;275.0;0.0
46;16000.0;2691.0;299.0;186.0;0.0
59;7000.0;11790.0;0.0;300.0;0.0
50;13000.0;16999.0;2000.0;228.0;0.0
60;10000.0;18027.0;0.0;3.0;2020.0
30;15000.0;14796.0;3000.0;28.0;0.0
44;4000.0;6650.0;250.0;192.0;0.0
57;4500.0;11400.0;1300.0;276.0;0.0
47;10000.0;6838.0;760.0;24.0;0.0
51;10000.0;14495.35;5000.0;72.0;0.0
58;10000.0;27877.0;4919.0;132.0;0.0
28;10000.0;9999.0;3000.0;132.0;0.0
57;25000.0;76300.0;10000.0;423.0;0.0
46;30000.0;40574.0;4600.0;142.0;0.0
23;25000.0;21499.0;4500.0;12.0;0.0
35;14000.0;10216.0;2000.0;72.0;0.0
33;7500.0;19150.0;15000.0;48.0;0.0
48;9000.0;24190.0;8000.0;192.0;0.0
33;10000.0;12240.0;1360.0;42.0;0.0
44;15000.0;4800.0;3000.0;173.0;0.0
43;10000.0;3717.9;413.1;121.0;0.0
62;10000.0;13499.0;1500.0;1.0;0.0
33;18000.0;11550.0;2040.0;59.0;0.0
47;7500.0;21870.0;0.0;97.0;0.0
48;6000.0;7000.0;830.0;112.0;750.0
60;6000.0;5450.0;5450.0;223.0;0.0
57;15000.0;6301.0;710.0;305.0;0.0
42;14000.0;12919.0;3250.0;142.0;0.0
27;25000.0;27456.0;0.0;60.0;0.0
61;8000.0;13948.2;1550.0;180.0;0.0
41;13500.0;26524.0;3000.0;136.0;0.0
37;10000.0;2590.0;0.0;120.0;0.0
50;30000.0;34891.0;6500.0;264.0;4300.0
37;9800.0;18230.0;3000.0;90.0;2961.0
51;15000.0;14300.0;5000.0;255.0;0.0
52;18000.0;10668.0;2000.0;126.0;1135.0
33;17000.0;23944.0;3602.0;96.0;0.0
24;20000.0;6350.0;2000.0;72.0;0.0
53;6200.0;7250.0;840.0;229.0;0.0
30;18000.0;19000.0;2600.0;72.0;0.0
33;13000.0;5130.0;570.0;122.0;0.0
49;15000.0;13462.0;1500.0;36.0;0.0
41;20000.0;20393.0;5998.0;432.0;0.0
56;8500.0;11000.0;1250.0;228.0;0.0
43;15000.0;10350.0;1200.0;96.0;0.0
46;5000.0;8450.0;2500.0;217.0;0.0
41;30000.0;10390.0;2600.0;120.0;0.0
36;6500.0;3790.0;2000.0;228.0;0.0
32;5500.0;19980.0;3000.0;60.0;0.0
31;8000.0;12850.0;1500.0;108.0;0.0
31;12000.0;15400.0;1800.0;4.0;0.0
38;20000.0;15602.5;15600.0;252.0;0.0
22;9000.0;9600.0;1500.0;21.0;0.0
38;22000.0;60000.0;7700.0;145.0;0.0
34;15000.0;5796.0;2000.0;204.0;0.0
39;9000.0;13350.0;2000.0;463.0;0.0
35;6000.0;4180.0;0.0;52.0;0.0
48;13500.0;4700.0;4000.0;28.0;2794.223333
25;10000.0;9420.0;1100.0;150.0;0.0
30;17600.0;13500.0;3000.0;264.0;0.0
55;5000.0;16660.0;0.0;324.0;0.0
33;14000.0;28472.0;7118.0;6.0;0.0
29;35000.0;20790.0;15000.0;78.0;0.0
53;11000.0;14730.0;15000.0;190.0;0.0
45;9000.0;14472.0;1608.0;113.0;0.0
27;12000.0;5990.0;2000.0;120.0;0.0
47;36000.0;23355.0;2596.0;192.0;0.0
28;16000.0;19489.91;2200.0;12.0;0.0
31;13000.0;4941.0;549.0;72.0;0.0
41;10000.0;22700.0;2600.0;84.0;0.0
63;5000.0;17615.0;0.0;228.0;549.88
37;7000.0;5190.0;600.0;48.0;0.0
33;6000.0;7650.0;850.0;35.0;0.0
29;30000.0;24017.0;0.0;12.0;0.0
28;22000.0;56700.0;6300.0;120.0;0.0
28;18000.0;11000.0;0.0;204.0;2160.0
26;10000.0;17500.0;0.0;20.0;0.0
46;23100.0;42000.0;4800.0;84.0;0.0
33;20000.0;99540.0;29860.0;144.0;0.0
31;6000.0;2730.0;5000.0;24.0;0.0
39;20000.0;11795.0;2000.0;1.0;2600.0
35;8000.0;4990.0;800.0;345.0;0.0
61;4500.0;13100.0;1300.0;216.0;1470.0
52;18000.0;24295.0;2700.0;72.0;0.0
34;6000.0;7454.0;5000.0;84.0;0.0
25;14000.0;10420.0;4000.0;84.0;0.0
39;11000.0;39254.0;16086.0;120.0;0.04
25;28000.0;14990.0;0.0;36.0;0.0
52;160000.0;9278.1;10000.0;300.0;0.0
35;6000.0;9520.0;1680.0;34.0;0.0
24;8000.0;7650.0;3000.0;75.0;0.0
41;18000.0;9919.0;981.0;96.0;3600.0
56;5200.0;9540.0;0.0;124.0;0.0
22;15000.0;49500.0;5500.0;30.0;0.0
31;20000.0;2045.0;11900.0;72.0;0.0
57;13000.0;12599.0;2000.0;84.0;0.0
65;5300.0;2690.0;0.0;12.0;0.0
28;15000.0;14696.0;2593.0;30.0;0.0
54;5800.0;6700.0;0.0;238.0;0.0
62;15000.0;13000.0;3600.0;216.0;0.0
42;9000.0;20856.0;3000.0;149.0;0.0
29;11000.0;18553.0;10000.0;17.0;0.0
55;7000.0;7550.0;1000.0;111.0;0.0
41;10000.0;21475.0;3800.0;222.0;0.0
23;16000.0;7590.0;2000.0;270.0;0.0
36;20000.0;10990.0;0.0;120.0;0.0
52;10000.0;3682.0;1000.0;1.0;0.0
42;7400.0;5730.0;0.0;93.0;613.21
55;6000.0;19670.0;2300.0;5.0;1492.404
57;8300.0;2099.0;1500.0;132.0;0.0
32;17000.0;3510.0;3500.0;24.0;0.0
43;28000.0;11529.91;3000.0;420.0;1930.595
57;8000.0;8581.0;6999.0;372.0;0.0
31;20000.0;3222.0;0.0;180.0;0.0
27;23000.0;9655.0;2000.0;100.0;0.0
22;17000.0;5120.0;570.0;107.0;0.0
63;12000.0;8600.0;8000.0;340.0;0.0
23;6000.0;3060.0;340.0;36.0;0.0
30;16000.0;8901.0;1571.0;63.0;0.0
56;30000.0;78150.0;9000.0;252.0;0.0
48;11000.0;26100.0;10000.0;2.0;0.0
47;12000.0;8517.0;947.0;120.0;0.0
44;20000.0;16185.0;1800.0;24.0;0.0
50;12000.0;9890.0;3000.0;84.0;0.0
43;7000.0;6570.0;1000.0;228.0;0.0
49;8000.0;20263.0;627.0;48.0;1720.0
30;10000.0;13488.0;1500.0;21.0;1810.0
49;7000.0;19998.0;2222.0;14.0;0.0
29;6000.0;10500.0;0.0;35.0;0.0
46;16000.0;17106.0;2000.0;169.0;0.0
59;8000.0;6860.0;5000.0;372.0;0.0
31;11000.0;7910.0;1000.0;30.0;0.0
26;11000.0;5900.0;2000.0;101.0;0.0
53;6000.0;7229.0;1300.0;120.0;0.0
44;15000.0;14050.0;3550.0;200.0;0.0
31;5000.0;6520.0;1000.0;12.0;0.0
25;15000.0;8718.1;0.0;252.0;0.0
35;15000.0;14443.0;3000.0;252.0;2760.0
51;10000.0;9550.0;0.0;72.0;0.0
48;20000.0;10699.0;3600.0;48.0;0.0
28;20000.0;9500.0;1090.0;12.0;0.0
55;7000.0;12700.0;0.0;180.0;0.0
26;21500.0;7885.0;0.0;24.0;0.0
63;20000.0;24768.0;7128.0;3.0;0.0
30;15000.0;22398.0;5000.0;300.0;0.0
54;8400.0;14005.0;1600.0;310.0;0.0
47;5000.0;12600.0;1400.0;56.0;0.0
49;5000.0;5000.0;560.0;311.0;540.0
35;30000.0;30000.0;14990.94;220.0;0.0
58;18000.0;10320.0;13000.0;204.0;0.0
22;18000.0;20009.0;1000.0;108.0;0.0
38;5600.0;18374.0;2041.0;168.0;0.0
39;30000.0;13990.0;2000.0;24.0;0.0
46;7000.0;4059.0;451.0;65.0;0.0
22;12000.0;31587.0;3510.0;2.0;0.0
51;8000.0;23760.0;2640.0;306.0;0.0
26;10000.0;31610.0;0.0;36.0;0.0
36;12500.0;10738.5;18000.0;54.0;0.0
26;10000.0;12100.0;1500.0;108.0;0.0
50;15000.0;17090.0;2000.0;213.0;0.0
23;6000.0;4428.0;0.0;6.0;0.0
39;32000.0;3130.0;3000.0;95.0;0.0
33;12000.0;15500.0;4000.0;96.0;0.0
52;13000.0;5218.0;921.0;29.0;0.0
37;11000.0;10680.0;1200.0;65.0;0.0
26;5000.0;13140.0;10000.0;24.0;0.0
26;12000.0;5650.0;630.0;74.0;3870.25
31;12500.0;6250.0;1500.0;165.0;1130.0
46;7000.0;4909.0;1000.0;166.0;0.0
55;6000.0;5100.0;950.0;7.0;0.0
52;9900.0;14900.0;5000.0;96.0;0.0
45;30000.0;13671.0;1519.0;120.0;2380.0
38;15000.0;5280.0;600.0;108.0;0.0
33;40000.0;15700.0;25000.0;1.0;0.0
51;12800.0;25881.0;3000.0;180.0;0.0
32;7000.0;14940.0;1660.0;120.0;0.0
37;10000.0;17150.0;2000.0;227.0;1830.0
55;6500.0;20310.0;3000.0;45.0;0.0
26;12000.0;21250.0;2400.0;120.0;0.0
24;16000.0;4490.0;1000.0;0.0;0.0
59;7500.0;17200.0;2000.0;30.0;0.0
34;15000.0;6393.0;4000.0;396.0;0.0
28;5000.0;3850.0;430.0;70.0;0.0
49;7000.0;11280.0;2000.0;243.0;1608.255
33;8000.0;9069.0;1600.0;120.0;0.0
42;5000.0;4885.0;600.0;107.0;0.0
48;30000.0;29612.0;9871.0;217.0;3660.0
27;15000.0;21320.0;7000.0;72.0;0.0
24;12500.0;14160.0;1500.0;4.0;0.0
24;10000.0;5898.0;700.0;12.0;0.0
22;11000.0;8350.0;1000.0;85.0;0.0
56;9800.0;9264.69;1029.41;95.0;0.0
35;10000.0;12554.0;1400.1;36.0;0.0
30;12000.0;7990.0;900.0;14.0;0.0
37;12000.0;9614.0;4319.0;108.0;0.0
50;8000.0;6500.0;1500.0;132.0;0.0
31;6000.0;5290.0;2000.0;18.0;1060.0
37;9000.0;7173.0;797.0;31.0;0.0
29;8000.0;20931.0;2350.0;86.0;0.0
24;9000.0;6282.0;1108.0;108.0;0.0
51;11000.0;26379.0;10000.0;600.0;0.0
42;15000.0;11370.0;1270.0;108.0;0.0
47;30000.0;12200.0;1400.0;180.0;0.0
37;14000.0;53162.0;9016.0;48.0;0.0
39;10000.0;15500.0;12000.0;165.0;0.0
37;45000.0;34390.0;4000.0;97.0;0.0
59;11500.0;34650.0;3850.0;139.0;0.0
37;6000.0;22500.0;4817.0;205.0;0.0
35;18000.0;64500.0;12000.0;204.0;0.0
50;7000.0;21405.0;5000.0;132.0;0.0
31;13000.0;26090.0;3000.0;96.0;0.0
51;6000.0;4118.0;800.0;12.0;0.0
30;33000.0;22500.0;4000.0;96.0;0.0
62;6000.0;18624.0;4000.0;384.0;0.0
35;8000.0;13680.0;4000.0;21.0;0.0
29;6200.0;4050.0;450.0;300.0;0.0
22;7000.0;9484.0;1055.0;36.0;1330.0
26;7000.0;6570.0;730.0;41.0;0.0
41;5000.0;4220.0;470.0;348.0;0.0
28;15000.0;5840.0;650.0;96.0;0.0
41;5790.0;16500.0;3000.0;40.0;0.0
51;16000.0;6590.0;1000.0;204.0;1489.13
48;7650.0;19999.0;6000.0;212.0;0.0
58;25000.0;20598.0;0.0;420.0;0.0
30;6000.0;4800.0;0.0;27.0;0.0
50;8000.0;17330.0;2370.0;48.0;0.0
50;25000.0;11100.0;1300.0;120.0;0.0
49;7500.0;11300.0;1000.0;245.0;0.0
30;16000.0;21999.0;0.0;136.0;0.0
56;7000.0;10575.0;1175.0;192.0;0.0
26;12000.0;16704.0;5000.0;36.0;0.0
27;16000.0;8000.0;1000.0;40.0;0.0
46;10000.0;3599.0;1000.2;84.0;0.0
63;10000.0;30361.0;3500.0;396.0;0.0
41;10000.0;7965.0;3774.0;12.0;0.0
36;15000.0;9500.0;1500.0;182.0;0.0
58;12000.0;11000.0;4708.0;372.0;0.0
39;18000.0;4440.0;499.0;48.0;0.0
49;15000.0;11660.93;10000.0;96.0;0.0
26;7000.0;27645.0;855.0;62.0;0.0
54;6200.0;20317.0;7553.0;348.0;0.0
33;6100.0;4850.0;0.0;115.0;0.0
50;5600.0;8055.0;895.0;236.0;0.0
35;22000.0;6873.0;1717.92;12.0;0.0
28;11600.0;4738.0;2000.7;67.0;0.0
25;17000.0;7190.0;800.0;24.0;38.32
63;6000.0;7740.0;1000.0;103.0;0.0
26;7000.0;4750.0;1000.0;8.0;0.0
42;9000.0;14490.0;5000.0;240.0;0.0
41;18000.0;2000.0;1411.0;108.0;0.0
44;15000.0;18900.0;2100.0;180.0;0.0
35;5500.0;28775.0;3500.0;22.0;0.0
43;10000.0;3898.0;2000.0;204.0;0.0
25;10000.0;14639.0;3000.0;288.0;0.0
63;5500.0;8850.0;985.0;123.0;1100.0
55;6300.0;6560.0;3000.0;48.0;0.0
45;8000.0;5330.0;1000.0;18.0;0.0
32;23000.0;25200.0;2800.0;24.0;0.0
32;20000.0;3900.0;3000.0;144.0;0.0
30;15000.0;16191.0;1799.0;18.0;0.0
24;6000.0;4500.0;1000.0;10.0;0.0
26;20000.0;22082.0;4177.0;6.0;0.0
30;15000.0;6799.0;1200.0;18.0;0.0
59;14000.0;26100.0;2900.0;126.0;0.0
56;6000.0;15990.0;10000.0;130.0;0.0
27;13000.0;28590.0;4000.0;96.0;0.0
54;14000.0;6910.0;1250.0;240.0;0.0
51;10500.0;17448.0;5000.0;84.0;0.0
56;10000.0;13999.0;4000.0;202.0;0.0
61;15000.0;12500.0;1500.0;108.0;0.0
29;20000.0;7888.0;1000.0;180.0;0.0
55;12000.0;15200.0;1700.0;260.0;0.0
30;7200.0;14170.0;6000.0;120.0;0.0
56;23000.0;9995.0;17000.0;27.0;0.0
38;10000.0;9000.0;1100.0;84.0;0.0
38;15000.0;22180.0;2466.0;60.0;0.0
47;25000.0;19400.0;3000.0;28.0;0.0
37;20000.0;13000.0;1865.0;156.0;0.0
29;10000.0;11950.0;1350.0;336.0;0.0
46;11000.0;6000.0;3450.0;48.0;0.0
34;25000.0;38300.0;5000.0;132.0;0.0
39;17000.0;20000.0;0.0;60.0;0.0
55;8000.0;16090.0;1800.0;24.0;0.0
55;7000.0;9890.0;1100.0;300.0;0.0
53;5000.0;16650.0;1850.0;324.0;0.0
24;14000.0;8850.0;1000.0;24.0;0.0
26;19000.0;10188.0;4000.0;12.0;0.0
28;27000.0;18707.1;10000.0;96.0;0.0
26;13000.0;5977.0;400.0;228.0;0.0
45;20000.0;4491.0;499.0;170.0;0.0
52;15000.0;13698.0;2000.0;15.0;0.0
51;18000.0;31000.0;5500.0;253.0;0.0
35;7000.0;5490.0;1000.0;36.0;0.0
48;10000.0;85100.0;10000.0;288.0;4445.6
38;9000.0;5500.0;1000.0;132.0;0.0
33;6000.0;13289.0;1500.0;120.0;0.0
44;10000.0;20500.0;6000.0;4.0;0.0
36;22000.0;5306.0;1000.0;12.0;0.0
51;8700.0;10910.0;2000.0;60.0;0.0
36;7600.0;5150.0;2000.0;110.0;0.0
30;13000.0;5720.0;1000.0;4.0;0.0
22;12000.0;4620.0;520.0;213.0;0.0
51;15000.0;7590.0;5000.0;330.0;0.0
43;10000.0;5400.0;700.0;86.0;1953.6
47;10000.0;12213.0;2155.0;34.0;0.0
38;16000.0;10000.0;22000.0;72.0;0.0
27;15000.0;30800.0;2000.0;100.0;0.0
23;10000.0;5190.0;1400.0;3.0;0.0
30;20000.0;15990.0;10000.0;24.0;4472.913333
48;13000.0;22430.0;2493.0;132.0;0.0
28;12000.0;5555.0;10000.0;120.0;0.0
36;21000.0;12750.0;5000.0;16.0;0.0
40;23000.0;23100.0;8000.0;48.0;0.0
52;15000.0;28900.0;0.0;234.0;0.0
29;25000.0;56310.0;6300.0;23.0;0.0
53;23000.0;6272.0;1568.0;204.0;0.0
26;16000.0;4674.0;700.0;96.0;0.0
51;18000.0;24458.0;760.0;312.0;0.0
46;12000.0;13580.0;10000.0;128.0;0.0
45;12400.0;9170.0;2000.0;100.0;0.0
37;25000.0;28338.0;5000.91;36.0;0.0
51;6000.0;5015.0;885.0;36.0;0.0
34;6000.0;14522.0;1619.95;24.0;0.0
42;9000.0;8880.0;1500.0;63.0;0.0
28;15000.0;4290.0;1100.0;123.0;0.0
31;20000.0;25498.0;4000.0;12.0;0.0
44;6000.0;7559.0;15000.0;96.0;0.0
37;20000.0;22760.0;2530.0;17.0;0.0
33;11000.0;12996.0;1444.0;120.0;0.0
29;20000.0;11495.0;1000.0;8.0;0.0
53;27000.0;39690.0;5000.0;72.0;0.0
31;8000.0;7965.0;14000.0;132.0;0.0
39;26000.0;20609.0;2290.0;59.0;0.0
37;13000.0;3348.0;372.0;1.0;0.0
30;14000.0;6000.0;1730.0;49.0;0.0
26;20000.0;8500.0;9000.0;108.0;0.0
56;6000.0;11800.0;2000.0;96.0;0.0
49;14000.0;9499.0;4500.0;156.0;0.0
26;16000.0;16490.0;2500.0;26.0;0.0
31;10000.0;7070.0;800.0;12.0;0.0
29;11000.0;7655.0;8500.0;6.0;0.0
24;13000.0;4579.0;4000.0;89.0;0.0
25;10000.0;10990.0;2000.0;2.0;0.0
41;7000.0;13450.0;2000.0;252.0;0.0
51;7000.0;10690.0;3000.0;300.0;0.0
38;10000.0;4546.0;3000.0;113.0;0.0
25;7000.0;4380.0;800.0;82.0;0.0
31;11000.0;4930.0;900.0;5.0;0.0
35;15000.0;5570.0;620.0;108.0;0.0
26;18000.0;25749.0;2000.0;36.0;0.0
42;10000.0;11598.0;1000.0;216.0;0.0
25;22000.0;6850.0;4500.0;96.0;0.0
31;17500.0;4921.0;20000.0;36.0;0.0
37;15000.0;4109.0;730.0;132.0;0.0
40;12000.0;10837.0;1210.0;252.0;0.0
36;40000.0;44879.0;0.0;144.0;0.0
52;18000.0;12546.0;3136.0;1.0;0.0
32;50000.0;28431.0;3159.0;192.0;0.0
39;30000.0;5520.0;5000.0;96.0;0.0
29;20000.0;2999.0;3600.0;156.0;0.0
26;12000.0;7776.0;1500.0;112.0;0.0
36;13000.0;5391.0;599.95;109.0;0.0
41;80000.0;43950.0;16500.0;108.0;0.0
59;13000.0;22999.0;3000.0;348.0;0.0
37;9000.0;11280.0;720.0;155.0;0.0
42;15000.0;48580.0;5400.0;137.0;0.0
46;12000.0;27498.0;7000.0;288.0;1555.000909
37;7000.0;4590.0;3000.0;36.0;0.0
58;6000.0;18012.0;7000.0;96.0;0.0
58;30000.0;31500.0;3500.0;150.0;2490.0
45;13000.0;3500.0;3000.0;29.0;0.0
54;8000.0;3440.0;2000.0;1.0;0.0
31;5000.0;17350.0;2000.0;85.0;0.0
