tariff_id;credit_sum;monthly_income;open_account_flg
1_94;9489.0;35000.0;0
1_5;16368.0;38000.0;0
1_5;16040.0;15000.0;0
1_1;10231.0;25000.0;0
1_1;15087.0;80000.0;0
1_4;26608.0;38000.0;0
1_32;18089.41;40000.0;1
1_5;15341.0;80000.0;0
1_1;7379.0;30000.0;1
1_9;41990.0;35000.0;0
1_3;31789.0;40000.0;1
1_43;26637.0;30000.0;0
1_6;20641.0;25000.0;0
1_23;29241.0;70000.0;0
1_32;29424.0;50000.0;0
1_1;8359.0;27000.0;0
1_6;31246.0;23000.0;0
1_0;20570.0;25000.0;0
1_1;59449.0;70000.0;0
1_1;42870.0;55000.0;0
1_1;12050.0;28900.0;0
1_9;34980.0;50000.0;0
1_4;26086.0;30000.0;0
1_3;14921.0;65000.0;0
1_9;18990.0;35000.0;0
1_6;15429.0;36000.0;1
1_32;23614.0;40000.0;0
1_1;16679.0;30000.0;0
1_6;16515.38;33000.0;1
1_9;43712.0;38000.0;0
1_9;24870.0;25000.0;0
1_1;15638.0;32000.0;1
1_1;40693.9;35000.0;0
1_1;23259.09;84000.0;0
1_1;51589.0;38500.0;0
1_4;29279.0;52000.0;0
1_1;19408.0;36300.0;0
1_1;15389.0;40000.0;0
1_1;13980.0;26000.0;1
1_6;20678.0;30000.0;0
1_1;29608.0;40000.0;0
1_1;9919.0;35000.0;1
1_32;18714.0;19000.0;0
1_6;16418.0;40000.0;0
1_32;23890.0;51000.0;0
1_43;14959.0;28500.0;0
1_2;22033.0;50000.0;1
1_1;15369.0;60000.0;0
1_43;15854.44;20000.0;0
1_32;35848.0;60000.0;1
1_6;12529.0;80000.0;1
1_1;21489.0;40000.0;0
1_32;29749.0;32000.0;0
1_1;45428.0;60000.0;0
1_7;18222.36;33700.0;0
1_44;33990.0;37000.0;0
1_1;17430.68;35000.0;1
1_3;43289.0;135000.0;0
1_1;14840.0;35000.0;0
1_1;33089.0;25000.0;0
1_1;19529.0;30000.0;0
1_32;17115.0;25000.0;0
1_1;46461.2;24600.0;0
1_6;30678.0;35000.0;0
1_32;24674.0;40000.0;0
1_1;26089.0;40000.0;0
1_17;55341.0;35000.0;0
1_1;8139.0;20000.0;0
1_5;37990.0;50000.0;0
1_1;14968.0;20000.0;0
1_6;12768.0;15000.0;1
1_5;40990.0;45000.0;0
1_6;14109.0;31000.0;0
1_1;61048.0;47000.0;0
1_4;20368.0;30000.0;0
1_4;11969.0;50000.0;1
1_9;19786.0;56000.0;1
1_6;48768.0;51000.0;0
1_32;30502.0;15000.0;1
1_5;29990.0;45000.0;0
1_6;54079.0;50000.0;0
1_1;13039.0;50000.0;0
1_1;12790.0;35000.0;0
1_1;8670.0;20000.0;0
1_32;17115.0;20000.0;0
1_9;36246.6;55000.0;0
1_1;20328.41;25000.0;1
1_1;28086.0;58000.0;0
1_1;11029.0;25000.0;0
1_1;22919.0;20000.0;1
1_1;17580.0;33000.0;0
1_43;19518.0;35000.0;0
1_32;18312.0;80000.0;1
1_6;73558.0;90000.0;0
1_1;11378.0;23000.0;0
1_32;31700.0;20000.0;1
1_1;41079.0;60000.0;0
1_32;21157.0;28000.0;0
1_25;16912.8;35000.0;0
1_3;8453.0;45000.0;1
1_9;33232.0;80000.0;0
1_1;14118.0;30000.0;0
1_4;13490.0;27000.0;0
1_1;60000.0;50000.0;0
1_1;14068.0;19000.0;0
1_6;44788.0;27000.0;0
1_6;17036.59;50000.0;0
1_9;56579.0;80000.0;0
1_1;14409.0;40000.0;1
1_1;13408.0;40000.0;0
1_9;22424.31;22000.0;1
1_1;10524.18;30000.0;0
1_1;14170.0;60000.0;0
1_4;12638.0;50000.0;0
1_1;16159.0;20000.0;0
1_19;56691.9;120000.0;0
1_1;15779.0;20000.0;0
1_43;21648.0;20000.0;1
1_1;95660.0;90000.0;0
1_6;43938.0;37000.0;0
1_4;41480.0;72000.0;0
1_1;25180.0;100000.0;0
1_9;25536.0;55000.0;1
1_6;19478.89;30000.0;0
1_6;26338.0;45000.0;0
1_1;26068.0;28000.0;0
1_1;14058.0;25000.0;1
1_5;7980.0;28000.0;0
1_32;26853.0;17000.0;1
1_1;15468.0;30000.0;0
1_1;14059.0;25000.0;0
1_5;13590.0;35000.0;0
1_1;18079.0;20000.0;1
1_1;40657.0;100000.0;0
1_6;12609.0;19000.0;0
1_1;20927.0;15000.0;0
1_7;9829.0;15000.0;0
1_1;43438.0;35000.0;0
1_6;25077.0;60000.0;0
1_6;13518.0;50000.0;0
1_1;72078.0;62000.0;0
1_6;16688.0;22000.0;0
1_1;23990.0;45000.0;0
1_5;9996.0;40000.0;1
1_3;12630.0;37000.0;0
1_1;16329.0;55000.0;0
1_1;17358.0;30000.0;0
1_6;13378.0;25000.0;0
1_5;11606.0;20000.0;0
1_6;42159.0;50000.0;0
1_1;63388.0;65000.0;0
1_32;32111.0;30000.0;1
1_6;31701.0;50000.0;1
1_1;16990.0;30000.0;0
1_1;6990.0;45000.0;1
1_32;29134.0;49800.0;0
1_1;64659.0;80000.0;1
1_3;27375.0;55000.0;0
1_32;15652.0;22000.0;1
1_3;18629.0;50000.0;1
1_1;56990.0;50000.0;0
1_3;14073.0;40000.0;0
1_5;33758.0;30000.0;0
1_1;32990.0;60000.0;0
1_1;6588.0;26000.0;0
1_1;29777.0;30000.0;0
1_3;40000.0;55000.0;0
1_6;24469.0;23000.0;0
1_6;44289.0;25000.0;0
1_1;43969.0;50000.0;0
1_1;6039.0;28000.0;0
1_9;28286.0;75000.0;0
1_32;18203.0;35000.0;0
1_1;9670.0;25000.0;1
1_6;37348.0;30000.0;0
1_1;63458.0;83000.0;0
1_32;19523.0;50000.0;0
1_1;20408.0;40000.0;0
1_1;46789.0;40000.0;0
1_6;15809.0;20000.0;0
1_1;28198.0;25000.0;0
1_5;12800.0;70000.0;1
1_1;19319.0;55000.0;0
1_4;19429.0;45000.0;0
1_91;40827.0;110000.0;1
1_4;21886.0;50000.0;0
1_43;9268.0;30000.0;0
1_6;54679.0;45000.0;0
1_43;25279.0;30000.0;0
1_2;50745.6;50000.0;0
1_6;55988.0;32000.0;0
1_1;44289.0;24000.0;0
1_1;13368.0;40000.0;0
1_6;45420.0;27000.0;0
1_6;10277.0;50000.0;0
1_19;35158.0;105000.0;0
1_1;18539.0;35000.0;0
1_6;22990.0;60000.0;0
1_4;15019.0;20000.0;0
1_1;21278.0;40000.0;0
1_5;31090.0;37000.0;0
1_32;15052.0;19000.0;0
1_94;8937.0;35000.0;0
1_1;36773.0;50000.0;1
1_6;26089.0;45000.0;0
1_6;18680.0;40000.0;0
1_6;45489.0;63000.0;0
1_32;15188.0;18000.0;0
1_1;13659.0;21000.0;0
1_1;14539.0;40000.0;0
1_4;12869.0;35000.0;0
1_6;31228.0;22000.0;0
1_1;60368.0;48000.0;0
1_6;13576.67;17000.0;0
1_3;6787.23;15000.0;0
1_1;18998.0;30000.0;1
1_6;22990.0;25000.0;0
1_1;17990.0;37000.0;0
1_0;27169.0;40000.0;0
1_7;25544.44;45000.0;0
1_6;27179.0;35000.0;0
1_32;29645.0;100000.0;0
1_6;16408.0;18000.0;0
1_5;27789.0;30000.0;0
1_9;16470.0;17000.0;0
1_32;21300.0;30000.0;0
1_1;15909.0;30000.0;0
1_1;30788.0;25700.0;0
1_1;7939.0;35000.0;0
1_16;34191.0;57500.0;0
1_32;16516.0;39000.0;1
1_32;21388.0;26000.0;1
1_1;49378.0;55000.0;0
1_4;30244.0;50000.0;0
1_1;38419.0;57000.0;0
1_6;15008.0;60000.0;1
1_6;38067.0;35000.0;0
1_1;17659.0;15000.0;0
1_1;19178.0;70000.0;0
1_32;23576.0;25000.0;1
1_3;9622.0;15000.0;0
1_1;23118.0;30000.0;0
1_5;14990.0;37000.0;0
1_4;52072.0;77000.0;0
1_1;53189.0;90000.0;0
1_1;58969.0;41500.0;0
1_19;25911.9;36000.0;0
1_1;24866.0;31000.0;0
1_32;30884.0;45000.0;0
1_1;16268.0;15000.0;0
1_6;23258.0;15000.0;0
1_6;17921.11;35000.0;0
1_1;56490.0;70000.0;0
1_1;9581.0;14000.0;1
1_1;49980.0;30000.0;0
1_1;18278.0;35000.0;0
1_5;13658.0;40000.0;1
1_6;29178.0;30000.0;1
1_6;17270.0;30000.0;1
1_1;16070.0;15000.0;0
1_1;27378.0;20000.0;0
1_1;57768.0;40000.0;1
1_1;16781.82;20000.0;1
1_5;12590.0;38000.0;0
1_6;62489.0;60000.0;0
1_17;17991.0;40000.0;0
1_1;11728.0;30000.0;0
1_5;17970.0;40000.0;1
1_9;31287.0;35000.0;1
1_6;27670.0;20000.0;0
1_1;52990.0;30000.0;0
1_1;19008.0;30000.0;0
1_1;76079.0;90000.0;0
1_1;18099.0;20000.0;1
1_1;14916.0;32000.0;0
1_1;6490.0;45000.0;0
1_44;32648.0;25000.0;1
1_3;3844.0;21300.0;1
1_6;13258.0;55000.0;0
1_4;13418.0;20000.0;0
1_1;50588.0;76000.0;0
1_6;14663.0;30000.0;0
1_1;10438.0;24000.0;1
1_1;42689.0;50000.0;0
1_5;31186.61;45000.0;0
1_1;28712.5;20000.0;0
1_1;59063.0;50000.0;1
1_6;17678.0;50000.0;0
1_6;4175.26;60000.0;1
1_6;16829.0;23540.0;0
1_6;53679.0;50000.0;0
1_6;61990.0;69000.0;0
1_1;16980.0;65000.0;0
1_4;9837.0;55000.0;0
1_6;12591.0;50000.0;0
1_32;23460.0;40000.0;1
1_43;18118.0;30000.0;0
1_6;8439.0;25000.0;1
1_9;40329.0;79300.0;0
1_6;39990.0;50000.0;0
1_1;26488.0;48500.0;0
1_6;10463.64;10000.0;1
1_1;9679.0;45000.0;0
1_6;11860.0;35000.0;0
1_1;31137.0;28000.0;0
1_1;41389.0;70000.0;0
1_22;12591.0;120000.0;0
1_21;15296.4;21000.0;1
1_6;23398.78;90000.0;0
1_1;22789.0;35000.0;0
1_6;21708.0;23600.0;0
1_1;16408.0;51000.0;1
1_5;39520.0;34000.0;0
1_6;9700.0;23000.0;1
1_6;54079.0;150000.0;0
1_32;17874.0;40000.0;0
1_1;23680.0;37000.0;0
1_1;35479.0;35000.0;0
1_1;37639.0;23000.0;1
1_1;19118.0;28000.0;0
1_6;48468.0;25000.0;0
1_1;17828.0;60000.0;0
1_32;31030.0;40000.0;0
1_1;13849.0;20000.0;0
1_32;16527.0;105000.0;1
1_4;15588.0;30000.0;0
1_6;45988.0;35000.0;0
1_1;25465.56;38000.0;0
1_6;51268.0;100000.0;0
1_6;77358.0;50000.0;0
1_4;47990.0;25000.0;0
1_32;23283.0;50000.0;0
1_1;19487.0;37000.0;1
1_1;46578.0;57500.0;0
1_32;20568.0;30000.0;0
1_21;42953.4;35000.0;0
1_4;28237.0;45000.0;0
1_21;28341.9;23000.0;0
1_1;51068.0;90000.0;0
1_17;24291.0;30000.0;1
1_32;21692.0;35000.0;1
1_94;21436.0;70000.0;0
1_32;18311.0;25000.0;1
1_1;22990.0;28000.0;0
1_1;23289.0;35000.0;0
1_1;18065.91;35000.0;0
1_6;21409.0;20000.0;0
1_16;32742.0;30000.0;0
1_6;21258.0;20000.0;0
1_6;16217.0;45000.0;0
1_6;14708.0;7000.0;0
1_1;17379.0;60000.0;0
1_1;40227.0;25000.0;0
1_1;52139.0;190000.0;0
1_19;20691.0;23000.0;0
1_9;26891.1;30000.0;0
1_32;18857.78;18000.0;1
1_4;17930.0;18000.0;0
1_1;14820.0;40000.0;0
1_2;32874.48;100000.0;0
1_4;11270.0;90000.0;0
1_9;8280.0;22000.0;0
1_1;47668.0;60000.0;0
1_17;53991.0;70000.0;0
1_1;17190.0;60000.0;1
1_6;21636.0;25000.0;1
1_19;46161.9;55000.0;1
1_5;16990.0;17000.0;0
1_6;32234.0;62000.0;0
1_32;15644.0;50000.0;1
1_1;15709.0;50000.0;0
1_6;28378.0;28000.0;1
1_6;20259.0;70000.0;0
1_1;35189.0;27000.0;1
1_19;23709.6;25000.0;0
1_1;26519.0;25000.0;0
1_6;25670.0;35000.0;0
1_1;28429.0;18000.0;0
1_91;43385.0;70000.0;0
1_32;15891.0;18000.0;1
1_0;38277.0;25000.0;0
1_3;13524.0;70000.0;1
1_1;20257.0;15000.0;0
1_1;7289.0;20000.0;0
1_6;21238.0;30000.0;1
1_6;9579.0;25500.0;1
1_1;53389.0;50000.0;0
1_1;21686.0;25000.0;0
1_32;20052.0;30000.0;0
1_4;10575.0;50000.0;0
1_1;11100.0;25000.0;0
1_1;28569.0;45000.0;0
1_32;29225.0;30000.0;0
1_1;18180.0;25000.0;0
1_0;28791.0;25000.0;0
1_1;31168.0;22000.0;0
1_94;10736.0;60000.0;0
1_1;36668.18;50000.0;0
1_6;14028.0;17500.0;0
1_43;15318.0;15000.0;0
1_1;25375.61;23000.0;1
1_1;16088.0;26000.0;0
1_6;15427.47;50000.0;0
1_6;14309.0;15000.0;0
1_1;9169.0;30000.0;0
1_6;15609.0;55000.0;0
1_32;16590.0;30000.0;1
1_4;13382.0;70000.0;0
1_32;23578.0;50000.0;1
1_6;28729.0;30000.0;1
1_6;69288.0;75000.0;0
1_1;41590.0;150000.0;1
1_6;35658.0;37000.0;0
1_19;40491.9;65000.0;0
1_4;33245.0;40000.0;0
1_6;43978.0;40000.0;1
1_1;15989.0;45000.0;0
1_1;15208.0;46000.0;0
1_1;21608.0;33000.0;1
1_1;6284.0;30000.0;1
1_1;41765.0;40000.0;0
1_1;15879.0;40000.0;0
1_1;41889.0;50000.0;0
1_5;20990.0;15000.0;0
1_1;44788.0;60000.0;0
1_6;14759.0;20000.0;0
1_16;35991.0;120000.0;1
1_1;16362.36;25000.0;0
1_32;25049.0;60000.0;0
1_6;46388.0;45000.0;0
1_5;15829.0;50000.0;0
1_4;13990.0;30000.0;0
1_3;34650.0;55000.0;1
1_4;27827.0;45000.0;1
1_32;21701.0;28000.0;0
1_6;32779.0;35000.0;0
1_1;7389.0;18000.0;0
1_4;24790.0;45000.0;0
1_1;46179.0;42000.0;0
1_1;13877.0;30000.0;0
1_2;36712.8;27000.0;0
1_1;16618.0;22000.0;0
1_1;69789.0;50000.0;1
1_6;13539.0;60000.0;0
1_1;16990.0;30000.0;0
1_6;25789.0;40000.0;0
1_1;31088.0;30000.0;0
1_44;47689.0;60000.0;0
1_1;16019.0;50000.0;0
1_1;34568.0;39000.0;1
1_6;33373.86;50000.0;0
1_9;59990.0;40000.0;0
1_1;15888.0;28000.0;0
1_44;75379.0;45000.0;0
1_19;61219.8;70000.0;0
1_1;25208.0;46000.0;1
1_1;16990.0;42500.0;1
1_1;26611.36;40000.0;0
1_1;8079.0;30000.0;0
1_6;59000.0;65000.0;0
1_1;15338.0;48000.0;0
1_4;12468.0;23800.0;0
1_1;14619.0;20000.0;1
1_16;48312.0;60000.0;0
1_32;16928.0;20000.0;0
1_1;28158.0;60000.0;0
1_32;34341.0;65000.0;0
1_6;7789.0;55000.0;0
1_1;28989.0;50000.0;1
1_6;44289.0;40000.0;0
1_32;15178.0;70000.0;0
1_6;42068.0;25000.0;0
1_1;11536.0;20000.0;0
1_32;21487.0;13100.0;1
1_1;52189.0;53200.0;0
1_1;10990.0;120000.0;0
1_1;21158.0;30000.0;0
1_1;18770.0;44000.0;0
1_1;9588.0;50000.0;0
1_6;68074.0;40000.0;0
1_1;63129.0;40000.0;0
1_1;29385.0;35000.0;0
1_6;12569.0;35000.0;0
1_3;15341.1;15000.0;0
1_1;18926.0;32000.0;0
1_4;59668.9;30000.0;0
1_1;18659.0;38000.0;0
1_6;44879.0;40000.0;0
1_6;14258.0;32000.0;0
1_1;29989.0;27000.0;0
1_32;25247.0;40000.0;1
1_1;18859.0;49190.0;0
1_4;30990.0;45000.0;0
1_1;20858.0;21200.0;0
1_1;6990.0;45000.0;0
1_32;29085.0;37000.0;1
1_5;35991.0;25000.0;0
1_1;27888.0;55000.0;0
1_6;25340.0;30000.0;0
1_32;27818.0;25000.0;0
1_1;10829.0;21000.0;1
1_5;17348.0;22000.0;0
1_6;12729.0;25000.0;0
1_6;74478.0;70000.0;0
1_6;71138.0;80000.0;0
1_6;20729.0;27000.0;0
1_1;26589.0;18000.0;0
1_4;17140.0;23000.0;0
1_32;24960.0;30000.0;1
1_1;65768.0;50000.0;0
1_1;21588.0;17000.0;1
1_6;46490.0;55000.0;0
1_32;18658.0;42000.0;0
1_1;15423.0;24000.0;0
1_1;42462.0;50000.0;0
1_32;30026.0;45000.0;1
1_6;49668.0;40000.0;0
1_1;22168.0;30000.0;0
1_5;55782.0;37000.0;0
1_1;31421.0;60000.0;0
1_1;26469.0;25000.0;0
1_32;17097.0;60000.0;0
1_1;8586.0;50000.0;0
1_1;12750.0;59500.0;1
1_1;20070.0;85000.0;0
1_1;12538.0;35000.0;0
1_1;3780.0;25000.0;1
1_4;34728.0;70000.0;0
1_6;74467.0;70000.0;0
1_6;19565.91;40000.0;1
1_4;11263.0;40000.0;0
1_6;18989.0;60000.0;1
1_1;11680.0;20000.0;0
1_1;10489.0;45000.0;0
1_1;39990.0;40000.0;0
1_6;56058.0;57000.0;1
1_32;30240.0;40000.0;1
1_1;12499.0;40000.0;0
1_1;28806.0;25000.0;0
1_1;29978.0;30000.0;0
1_4;48058.0;70000.0;0
1_5;13491.0;28000.0;0
1_6;8800.0;28000.0;0
1_1;11920.0;43000.0;0
1_1;12078.0;15000.0;1
1_1;28382.95;40000.0;0
1_5;5191.0;25000.0;0
1_9;18618.0;70000.0;0
1_43;15459.0;25000.0;0
1_1;55448.0;100000.0;0
1_32;23283.0;40000.0;1
1_1;16339.0;20000.0;0
1_4;18229.0;20000.0;0
1_16;48402.0;60000.0;0
1_6;40789.0;32000.0;0
1_4;14008.0;25000.0;0
1_2;51680.7;50000.0;0
1_6;53189.0;50000.0;0
1_6;31965.56;40000.0;0
1_1;33589.0;55000.0;0
1_1;11418.0;45000.0;0
1_1;27588.0;35000.0;0
1_3;20897.0;38000.0;0
1_6;21990.0;30000.0;0
1_1;11429.0;32000.0;0
1_1;6360.0;40000.0;1
1_1;16408.0;30000.0;1
1_1;70669.0;50000.0;1
1_1;15898.0;65000.0;0
1_6;24489.0;15000.0;0
1_32;18853.0;70000.0;1
1_1;43138.0;35000.0;0
1_6;11539.0;30000.0;1
1_4;30698.0;27000.0;0
1_1;21236.36;35000.0;0
1_32;17821.0;32000.0;1
1_44;56679.0;47000.0;0
1_1;13918.0;15000.0;0
1_1;16260.0;35000.0;0
1_1;10897.73;20000.0;1
1_1;14058.0;45000.0;0
1_1;5769.79;20000.0;1
1_6;75589.0;40000.0;0
1_32;22138.0;50000.0;1
1_16;44001.0;40000.0;0
1_32;16516.0;43500.0;0
1_4;15102.0;30000.0;0
1_6;8109.0;37000.0;1
1_5;44690.0;25000.0;0
1_44;40558.0;40000.0;0
1_16;46791.0;50000.0;0
1_32;22128.0;35000.0;0
1_16;44991.0;80000.0;0
1_43;24330.0;16000.0;0
1_1;26328.1;35000.0;0
1_1;14037.0;50000.0;0
1_6;18478.0;30000.0;0
1_1;22419.0;35000.0;0
1_1;20877.0;17000.0;1
1_1;17453.33;23000.0;0
1_1;54379.0;52000.0;0
1_6;29278.0;40000.0;0
1_1;51990.0;29000.0;0
1_5;15790.0;25000.0;1
1_6;27775.56;30000.0;1
1_5;16490.0;25000.0;0
1_1;12429.0;20000.0;0
1_1;4990.0;21500.0;0
1_5;3890.0;20000.0;0
1_5;31203.0;40000.0;0
1_6;28289.0;25000.0;0
1_1;60668.0;120000.0;0
1_44;68979.0;50000.0;0
1_1;11790.0;12000.0;0
1_1;18539.0;45000.0;0
1_1;6389.0;37000.0;1
1_1;15418.0;30000.0;0
1_1;12169.0;30000.0;1
1_43;24268.0;59370.0;0
1_99;62282.0;80000.0;1
1_1;48178.0;45000.0;0
1_1;7979.0;25000.0;0
1_19;20233.8;40000.0;1
1_6;4990.0;50000.0;0
1_6;13946.78;20000.0;1
1_1;12770.0;40000.0;0
1_4;57268.0;52000.0;0
1_1;44158.0;52000.0;0
1_7;27179.0;75000.0;0
1_1;31671.0;120000.0;0
1_1;20690.0;80000.0;0
1_6;12918.0;20000.0;0
1_6;70757.0;80000.0;0
1_1;17043.33;18000.0;0
1_1;7125.0;22500.0;1
1_1;26588.0;30000.0;0
1_1;16519.0;60000.0;0
1_1;11729.0;18000.0;0
1_5;27057.0;35000.0;0
1_94;10987.0;9000.0;1
1_1;9725.0;30000.0;0
1_6;45468.0;70000.0;0
1_16;20592.0;30000.0;0
1_6;22919.0;80000.0;0
1_6;16329.0;50000.0;0
1_3;32360.0;46000.0;0
1_9;12480.0;23000.0;0
1_32;28375.56;40000.0;1
1_43;13359.0;20000.0;0
1_1;24990.0;40000.0;0
1_6;49858.0;40000.0;0
1_1;16558.0;18500.0;0
1_6;23319.0;40000.0;0
1_6;47179.0;23000.0;0
1_5;23300.0;27000.0;0
1_1;15339.0;40000.0;0
1_1;13659.0;27000.0;0
1_1;17818.0;27000.0;0
1_1;19470.0;35000.0;0
1_1;22491.0;35000.0;0
1_16;53991.0;28000.0;0
1_32;17241.0;50000.0;0
1_43;20768.0;23000.0;1
1_1;13835.0;70000.0;0
1_1;7936.0;35000.0;0
1_1;15129.0;40000.0;0
1_1;65990.0;40000.0;1
1_1;19539.0;36000.0;0
1_4;47149.0;39000.0;0
1_1;20706.0;40000.0;0
1_6;46178.0;40000.0;0
1_1;16669.0;34000.0;0
1_6;30849.0;60000.0;0
1_6;49990.0;45000.0;0
1_1;15489.0;25000.0;0
1_32;31474.0;50000.0;1
1_0;23832.0;30000.0;0
1_6;31868.0;30000.0;0
1_32;17686.0;40000.0;0
1_6;27077.27;20000.0;1
1_1;42788.0;30000.0;0
1_1;22678.0;30000.0;0
1_6;10639.0;50000.0;0
1_2;42530.4;25000.0;0
1_32;25059.0;35000.0;0
1_6;13619.0;30000.0;0
1_3;21370.0;50000.0;1
1_5;45900.32;22000.0;0
1_6;31378.0;50000.0;0
1_1;10969.0;17000.0;0
1_1;12819.0;25000.0;0
1_1;26738.0;35000.0;0
1_6;12969.0;17000.0;0
1_6;70958.0;70000.0;0
1_1;10227.0;34000.0;0
1_1;59055.0;40000.0;0
1_5;14698.0;13500.0;0
1_2;36504.0;27000.0;0
1_1;12808.0;39000.0;1
1_1;10368.0;35000.0;0
1_43;18728.0;30000.0;1
1_1;38488.0;80000.0;0
1_1;25929.0;50000.0;0
1_1;51759.0;60000.0;0
1_1;8289.0;30000.0;0
1_4;5994.0;17000.0;1
1_9;16738.0;67000.0;0
1_1;39990.0;25000.0;0
1_1;22590.0;35000.0;0
1_6;36175.0;50000.0;0
1_1;39990.0;60000.0;0
1_1;43990.0;150000.0;0
1_9;35991.0;20000.0;0
1_32;28807.0;50000.0;0
1_1;52688.0;200000.0;0
1_6;26128.0;35000.0;0
1_1;22218.0;35000.0;0
1_1;53988.0;55000.0;1
1_9;16191.0;45000.0;0
1_1;12418.0;30000.0;1
1_43;20967.0;35000.0;0
1_1;17390.0;30000.0;0
1_6;55278.0;60000.0;0
1_6;29596.0;30000.0;1
1_1;14559.0;24000.0;0
1_4;20179.0;40000.0;0
1_6;59769.0;50000.0;0
1_1;12829.0;30000.0;0
1_32;22663.0;25000.0;0
1_6;61968.0;46000.0;0
1_1;16068.0;20000.0;0
1_1;40588.0;50000.0;0
1_4;11488.0;45000.0;1
1_1;18008.89;42000.0;0
1_4;42291.0;85000.0;0
1_3;45880.0;121500.0;1
1_32;37888.23;32000.0;1
1_19;18621.9;20000.0;0
1_1;24040.0;60000.0;0
1_1;12379.0;25000.0;0
1_1;18400.0;70000.0;0
1_32;16929.0;50000.0;0
1_1;6529.17;50000.0;1
1_4;56900.0;70000.0;0
1_6;26089.0;35000.0;0
1_1;35600.0;135000.0;0
1_1;25958.0;35000.0;1
1_44;50268.0;75000.0;0
1_1;10639.0;24000.0;0
1_6;43289.0;32000.0;0
1_1;19298.0;23000.0;0
1_5;41990.0;30000.0;0
1_16;26991.0;18000.0;0
1_32;17685.0;28000.0;0
1_5;8491.5;40000.0;0
1_32;18311.0;55000.0;0
1_1;14990.0;25000.0;0
1_4;11615.0;30000.0;1
1_6;16997.0;60000.0;0
1_6;16708.0;20000.0;0
1_2;19502.0;30000.0;0
1_1;13570.0;70000.0;0
1_1;20190.91;20000.0;1
1_9;14504.0;60000.0;0
1_4;27218.0;50000.0;0
1_17;12591.0;18000.0;0
1_32;20622.0;38000.0;0
1_1;21789.0;50000.0;0
1_1;8569.0;15000.0;0
1_4;10605.0;30000.0;0
1_17;53991.0;60000.0;0
1_1;5039.0;8000.0;0
1_1;24349.0;25000.0;0
1_6;45488.0;58000.0;0
1_32;19650.0;50000.0;1
1_1;15419.0;30000.0;0
1_6;49468.0;45000.0;0
1_9;44991.0;25000.0;0
1_6;20339.77;65000.0;0
1_1;18169.0;8000.0;0
1_6;27989.0;25000.0;0
1_6;10845.0;15000.0;0
1_5;42960.0;27000.0;0
1_1;26379.0;80000.0;0
1_7;21890.0;30000.0;0
1_1;8579.0;20000.0;1
1_1;15868.0;41000.0;0
1_6;52388.0;27000.0;0
1_1;12038.0;35000.0;0
1_1;43688.0;32000.0;0
1_6;28569.0;27000.0;0
1_1;58123.0;25000.0;1
1_4;11990.0;27500.0;1
1_32;19650.0;40000.0;0
1_6;50768.0;25000.0;0
1_1;5645.0;40000.0;0
1_1;93748.0;90000.0;1
1_32;25227.0;40000.0;0
1_32;18844.0;40000.0;0
1_1;31856.82;20000.0;1
1_6;28250.0;50000.0;1
1_1;19982.95;30000.0;0
1_1;22069.0;50000.0;0
1_16;21591.0;30000.0;0
1_6;13577.0;30000.0;0
1_19;29151.9;40000.0;0
1_32;27371.0;65000.0;1
1_1;45978.0;35000.0;0
1_6;11524.18;20000.0;0
1_4;34748.0;21000.0;0
1_1;34079.0;37000.0;1
1_1;16167.0;25000.0;0
1_3;55404.0;49000.0;0
1_6;12539.0;40000.0;0
1_44;51578.0;30000.0;0
1_32;23330.0;45000.0;0
1_4;42760.1;40000.0;0
1_1;49900.0;70000.0;0
1_6;19470.0;50000.0;0
1_1;27279.0;35000.0;0
1_7;20967.0;40000.0;0
1_6;16270.45;21000.0;1
1_1;14521.59;12000.0;0
1_6;27788.0;35000.0;0
1_3;15661.0;22000.0;0
1_6;43190.0;50000.0;0
1_24;33031.8;25000.0;0
1_1;32989.0;70000.0;0
1_6;29968.0;30000.0;0
1_6;18817.0;30000.0;0
1_1;16579.0;20000.0;0
1_43;21258.0;29000.0;0
1_1;25580.0;30000.0;0
1_6;40789.0;30000.0;0
1_1;17180.0;35000.0;0
1_6;51640.0;50000.0;0
1_1;11960.0;35000.0;0
1_1;8570.0;25000.0;0
1_1;13737.5;40000.0;0
1_9;5304.0;53000.0;0
1_1;14268.0;24500.0;0
1_6;27379.0;18000.0;0
1_1;20329.0;27000.0;0
1_1;20236.0;60000.0;0
1_1;33858.0;40000.0;0
1_6;29678.0;50000.0;0
1_4;28144.0;40000.0;0
1_1;54068.0;78000.0;1
1_1;20789.0;70000.0;0
1_6;13469.0;25000.0;0
1_4;18637.0;30000.0;0
1_1;27834.0;15000.0;1
1_1;28990.0;40000.0;0
1_43;24189.0;55000.0;0
1_5;26040.0;40000.0;0
1_1;6377.66;40000.0;0
1_5;36783.0;30000.0;0
1_1;28336.0;12000.0;1
1_1;65258.0;45000.0;0
1_32;31108.0;60000.0;0
1_6;28338.0;25000.0;0
1_6;43060.0;60000.0;0
1_43;17987.5;7500.0;1
1_1;19897.0;28000.0;0
1_44;40679.0;60000.0;0
1_1;12990.0;18000.0;0
1_1;24189.0;35000.0;0
1_2;12942.0;60000.0;0
1_0;15990.0;20000.0;0
1_44;50858.0;60000.0;0
1_6;59547.0;35000.0;0
1_6;13990.0;30000.0;0
1_5;11691.0;30000.0;1
